Purchasing Document;Item;Req Delivery Date;Delivery Date;Delivery Completed;Requisitioner;Created By;Supplier;Material Group;Terms of Payment
4500061311;40;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;240;04.07.2024;;Yes;G26254;E24028;42494202;C700510;Y009
4500061311;210;04.07.2024;;Yes;G26254;E24028;42494202;C700510;Y009
4500061311;200;04.07.2024;;Yes;G26254;E24028;42494202;C700510;Y009
4500061311;90;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;70;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;30;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;10;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;20;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;50;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;130;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;420;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;360;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;720;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;710;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;700;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;690;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;680;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;670;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;660;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;650;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;640;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;630;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;620;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;610;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;600;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061311;590;04.07.2024;;Yes;G26254;E24028;42494202;C701000;Y009
4500061335;10;03.07.2024;;Yes;G26254;E24028;42494278;C505015;Y009
4500061335;20;03.07.2024;;Yes;G26254;E24028;42494278;C506515;Y009
4500061335;30;03.07.2024;;Yes;G26254;E24028;42494278;C506515;Y009
4500061335;40;03.07.2024;;Yes;G26254;E24028;42494278;C506515;Y009
4500061335;50;03.07.2024;;Yes;G26254;E24028;42494278;C505015;Y009
4500061335;60;03.07.2024;;Yes;G26254;E24028;42494278;C505015;Y009
4500061335;70;03.07.2024;;Yes;G26254;E24028;42494278;C505015;Y009
4500061335;80;03.07.2024;;Yes;G26254;E24028;42494278;C505015;Y009
4500063981;10;05.07.2024;;No;M85771;A44167;42494510;C542000;YEM3
4500091241;10;20.05.2025;;No;M85771;A44167;42494510;C542000;YEM3
4500073896;10;04.12.2024;;No;M85771;A44167;42494510;C542000;YEM3
4500063764;10;12.08.2024;;Yes;M87555;M87555;42494579;C346500;Y000
4500061906;10;19.07.2024;;Yes;G26254;G26254;42494588;C401500;Y000
4500061906;20;19.07.2024;;Yes;G26254;G26254;42494588;C401500;Y000
4500061908;10;19.07.2024;;Yes;G26254;G26254;42494589;C340615;Y000
4500061911;10;19.07.2024;;Yes;G26254;G26254;42494590;C506505;Y000
4500061909;10;19.07.2024;;Yes;G26254;G26254;42494601;C506505;Y000
4500066431;20;30.09.2024;25.10.2024;No;A70476;M89400;42494629;C521000;Y016
4500066431;30;30.09.2024;25.10.2024;No;A70476;M89400;42494629;C521000;Y016
4500066431;40;30.09.2024;25.10.2024;No;A70476;M89400;42494629;C521000;Y016
4500066431;10;30.09.2024;25.10.2024;No;A70476;M89400;42494629;C521000;Y016
4500061931;10;19.07.2024;;Yes;G26254;J59541;42494632;C506500;Y000
4500061931;20;19.07.2024;;Yes;G26254;J59541;42494632;C506500;Y000
4500061931;30;19.07.2024;;Yes;G26254;J59541;42494632;C506500;Y000
4500061931;40;19.07.2024;;Yes;G26254;J59541;42494632;C506500;Y000
4500062118;10;15.07.2024;;Yes;G26254;J59541;42494735;C506515;Y017
4500062364;10;31.07.2024;;Yes;M87555;M87555;42494750;C390525;Y000
4500062297;20;18.07.2024;;Yes;G26254;J59541;42494839;C482000;Y000
4500062297;10;18.07.2024;;Yes;G26254;J59541;42494839;C482000;Y000
4500084515;30;17.03.2025;;Yes;J59540;J59541;42494871;C404530;Y009
4500084515;40;17.03.2025;;Yes;J59540;J59541;42494871;C404530;Y009
4500062299;10;30.07.2024;;Yes;R41124;R41124;42494871;C404000;Y009
4500062445;10;31.12.2024;16.12.2024;No;A72753;S64912;42494895;C613500;YEM3
4500091005;10;05.06.2025;;No;G26254;G26254;42495069;C691005;Y000
4500091005;20;05.06.2025;;No;G26254;G26254;42495069;C691005;Y000
4500091005;30;05.06.2025;;No;G26254;G26254;42495069;C691005;Y000
4500062810;10;31.08.2024;14.01.2025;No;P33601;S64912;42495164;C703000;YEM3
4500062718;10;31.08.2024;27.12.2024;No;P33601;S64912;42495164;C703000;YEM3
4500062717;10;31.08.2024;25.09.2024;No;P33601;S64912;42495164;C703000;YEM3
4500062716;10;31.08.2024;15.01.2025;No;P33601;S64912;42495164;C703000;YEM3
4500062715;20;31.08.2024;17.12.2024;No;P33601;S64912;42495164;C703000;YEM3
4500062715;10;31.08.2024;17.12.2024;No;P33601;S64912;42495164;C703000;YEM3
4500062711;10;31.08.2024;19.12.2024;No;P33601;S64912;42495164;C703000;YEM3
4500062713;10;31.08.2024;20.12.2024;No;P33601;S64912;42495164;C703000;YEM3
4500063268;10;10.09.2024;04.10.2024;No;A72756;A75293;42495168;C507030;Y016
4500062685;10;30.08.2024;;No;A72756;A75293;42495168;C507030;Y016
4500062745;10;05.08.2024;02.07.2024;No;W13170;A75293;42495177;C507030;Y016
4500087273;10;30.09.2025;;No;R41736;M89400;42495246;C530510;Y016
4500062832;20;14.08.2024;;Yes;R41124;R41124;42495247;C403005;Y009
4500062832;10;14.08.2024;;Yes;R41124;R41124;42495247;C403005;Y009
4500062832;30;14.08.2024;;Yes;R41124;R41124;42495247;C403005;Y009
4500078218;10;31.01.2025;29.01.2025;Yes;T34751;A75293;42495250;C760500;Y016
4500062761;20;30.08.2024;23.08.2024;Yes;T34751;N21846;42495250;C560505;Y017
4500062761;10;01.08.2024;24.07.2024;Yes;T34751;N21846;42495250;C560505;Y017
4500063839;10;26.08.2024;;Yes;D40854;D40854;42495273;C712005;Y016
4500063839;40;30.09.2024;;Yes;D40854;D40854;42495273;C712005;Y016
4500063839;30;30.09.2024;;Yes;D40854;D40854;42495273;C712005;Y016
4500063839;20;26.08.2024;;Yes;D40854;D40854;42495273;C712005;Y016
4500063643;10;31.12.2024;;No;G14150;S64912;42495294;C711520;YEM3
4500063199;10;11.08.2024;;No;G26997;B26557;42495531;C155000;YEM3
4500086273;10;31.12.2025;;No;D43121;B26557;42495618;C513000;Y016
4500082715;10;30.04.2025;;Yes;V16630;V16630;42495618;C712505;Y017
4500081968;10;25.02.2025;07.02.2025;No;L25859;S64912;42495618;C513000;YEM3
4500079840;10;07.02.2025;15.01.2025;No;L25859;S64912;42495618;C513000;Y016
4500081950;10;25.02.2025;07.02.2025;No;L25859;S64912;42495618;C513000;YEM3
4500063577;10;23.07.2024;;Yes;G26254;G26254;42495703;C506515;Y000
4500063713;10;19.08.2024;12.08.2024;Yes;M89398;M84478;42495945;C346100;Y017
4500063709;10;14.08.2024;12.08.2024;Yes;M89398;M84478;42495945;C346100;Y017
4500063709;20;14.08.2024;12.08.2024;Yes;M89398;M84478;42495945;C346100;Y017
4500063853;10;06.08.2024;04.08.2024;No;M86457;S64912;42495999;C150500;YEM3
4500063853;20;06.08.2024;04.08.2024;No;M86457;S64912;42495999;C150500;YEM3
4500064444;10;23.08.2024;;Yes;G26254;E24028;42497059;C473015;YEM3
4500068047;10;31.10.2024;25.10.2024;No;B26651;M89400;42497249;C520505;Y016
4500068961;20;02.12.2024;02.12.2024;No;A70476;M89400;42497268;C561520;Y016
4500071233;20;29.11.2024;29.11.2024;Yes;B26658;D40306;42497279;C345000;Y009
4500071233;30;29.11.2024;29.11.2024;Yes;B26658;D40306;42497279;C345000;Y009
4500071233;10;29.11.2024;29.11.2024;Yes;B26658;D40306;42497279;C530500;Y009
4500071233;40;29.11.2024;29.11.2024;Yes;B26658;D40306;42497279;C651000;Y009
4500091101;20;29.05.2025;;No;A72755;M89400;42497287;C433010;Y016
4500091101;10;29.05.2025;;No;A72755;M89400;42497287;C433010;Y016
4500078664;10;07.02.2025;19.02.2025;No;R41735;D40306;42497287;C223020;Y009
4500078664;20;07.02.2025;19.02.2025;No;R41735;D40306;42497287;C223020;Y009
4500085657;10;30.04.2025;20.05.2025;No;A70476;M89400;42497291;C532010;Y016
4500074056;20;30.12.2024;19.12.2024;Yes;B26658;D40306;42497301;C300515;Y009
4500074056;10;30.12.2024;19.12.2024;Yes;B26658;D40306;42497301;C505005;Y009
4500074056;30;30.12.2024;19.12.2024;Yes;B26658;D40306;42497301;C505005;Y009
4500076146;10;31.01.2025;16.01.2025;Yes;B26658;D40306;42497301;C662500;Y009
4500082060;40;28.02.2025;26.02.2025;Yes;B26658;D40306;42497302;C662500;Y017
4500082060;30;28.02.2025;26.02.2025;Yes;B26658;D40306;42497302;C662500;Y017
4500082060;20;28.02.2025;26.02.2025;Yes;B26658;D40306;42497302;C662500;Y017
4500082060;10;28.02.2025;26.02.2025;Yes;B26658;D40306;42497302;C662500;Y017
4500078109;10;23.01.2025;;No;P33601;M89400;42497303;C513000;Y016
4500070304;10;30.04.2025;01.04.2025;No;M87551;M89400;42497303;C513000;Y016
4500070304;20;30.04.2025;01.04.2025;No;M87551;M89400;42497303;C513000;Y016
4500071110;20;31.12.2024;02.12.2024;No;B26651;M89400;42497305;C662000;Y016
4500071110;10;31.12.2024;02.12.2024;No;B26651;M89400;42497305;C662000;Y016
4500088605;10;30.04.2025;30.04.2025;Yes;B26658;D40306;42497313;C480500;Y009
4500088605;20;30.04.2025;30.04.2025;Yes;B26658;D40306;42497313;C506500;Y009
4500088605;30;30.04.2025;30.04.2025;Yes;B26658;D40306;42497313;C506500;Y009
4500088605;40;30.04.2025;30.04.2025;Yes;B26658;D40306;42497313;C506500;Y009
4500088605;50;30.04.2025;30.04.2025;Yes;B26658;D40306;42497313;C701000;Y009
4500088605;60;30.04.2025;30.04.2025;Yes;B26658;D40306;42497313;C701000;Y009
4500088605;70;30.04.2025;30.04.2025;Yes;B26658;D40306;42497313;C490535;Y009
4500088605;90;30.04.2025;30.04.2025;Yes;B26658;D40306;42497313;C506500;Y009
4500088605;100;30.04.2025;30.04.2025;Yes;B26658;D40306;42497313;C506500;Y009
4500088605;110;25.04.2025;30.04.2025;Yes;B26658;D40306;42497313;C506500;Y009
4500088605;120;25.04.2025;30.04.2025;Yes;B26658;D40306;42497313;C506500;Y009
4500088605;80;30.04.2025;30.04.2025;Yes;B26658;D40306;42497313;C506500;Y009
4500088605;130;25.04.2025;30.04.2025;Yes;B26658;D40306;42497313;C421005;Y009
4500082062;70;28.02.2025;27.02.2025;Yes;B26658;D40306;42497313;C421005;Y017
4500082062;60;28.02.2025;27.02.2025;Yes;B26658;D40306;42497313;C701000;Y017
4500082062;40;28.02.2025;27.02.2025;Yes;B26658;D40306;42497313;C505005;Y017
4500082062;20;28.02.2025;27.02.2025;Yes;B26658;D40306;42497313;C505005;Y017
4500082062;10;28.02.2025;27.02.2025;Yes;B26658;D40306;42497313;C701000;Y017
4500082062;30;28.02.2025;27.02.2025;Yes;B26658;D40306;42497313;C505005;Y017
4500082062;50;28.02.2025;27.02.2025;Yes;B26658;D40306;42497313;C531500;Y017
4500078806;140;31.01.2025;31.01.2025;Yes;B26658;D40306;42497313;C300515;Y009
4500078806;100;31.01.2025;31.01.2025;Yes;B26658;D40306;42497313;C300515;Y009
4500078806;130;31.01.2025;31.01.2025;Yes;B26658;D40306;42497313;C505005;Y009
4500078806;120;31.01.2025;31.01.2025;Yes;B26658;D40306;42497313;C505005;Y009
4500078806;110;31.01.2025;31.01.2025;Yes;B26658;D40306;42497313;C505005;Y009
4500078806;60;31.01.2025;31.01.2025;Yes;B26658;D40306;42497313;C490535;Y009
4500078806;40;31.01.2025;31.01.2025;Yes;B26658;D40306;42497313;C506530;Y009
4500078806;20;31.01.2025;31.01.2025;Yes;B26658;D40306;42497313;C505005;Y009
4500078806;30;31.01.2025;31.01.2025;Yes;B26658;D40306;42497313;C300515;Y009
4500078806;10;31.01.2025;31.01.2025;Yes;B26658;D40306;42497313;C701000;Y009
4500078806;90;31.01.2025;31.01.2025;Yes;B26658;D40306;42497313;C506500;Y009
4500078806;80;31.01.2025;31.01.2025;Yes;B26658;D40306;42497313;C506500;Y009
4500078806;50;31.01.2025;31.01.2025;Yes;B26658;D40306;42497313;C506500;Y009
4500078806;70;31.01.2025;31.01.2025;Yes;B26658;D40306;42497313;C506500;Y009
4500092879;10;30.06.2025;;No;B26658;D40306;42497313;C701000;Y009
4500092879;20;30.06.2025;;No;B26658;D40306;42497313;C701000;Y009
4500092879;30;30.06.2025;;No;B26658;D40306;42497313;C506530;Y009
4500092879;40;30.06.2025;;No;B26658;D40306;42497313;C503000;Y009
4500092879;50;30.06.2025;;No;B26658;D40306;42497313;C506530;Y009
4500092879;60;30.06.2025;;No;B26658;D40306;42497313;C421005;Y009
4500092879;70;30.06.2025;;No;B26658;D40306;42497313;C506500;Y009
4500092879;80;30.06.2025;;No;B26658;D40306;42497313;C701000;Y009
4500092879;90;30.06.2025;;No;B26658;D40306;42497313;C490535;Y009
4500092879;100;30.06.2025;;No;B26658;D40306;42497313;C662500;Y009
4500071231;80;29.11.2024;29.11.2024;Yes;B26658;D40306;42497313;C505005;Y009
4500071231;70;29.11.2024;29.11.2024;Yes;B26658;D40306;42497313;C505005;Y009
4500071231;60;29.11.2024;29.11.2024;Yes;B26658;D40306;42497313;C300515;Y009
4500071231;10;29.11.2024;29.11.2024;Yes;B26658;D40306;42497313;C506500;Y009
4500071231;20;29.11.2024;29.11.2024;Yes;B26658;D40306;42497313;C345015;Y009
4500071231;30;29.11.2024;29.11.2024;Yes;B26658;D40306;42497313;C505005;Y009
4500071231;50;29.11.2024;29.11.2024;Yes;B26658;D40306;42497313;C506500;Y009
4500071231;40;29.11.2024;29.11.2024;Yes;B26658;D40306;42497313;C490535;Y009
4500074082;60;30.12.2024;19.12.2024;Yes;B26658;D40306;42497313;C651000;Y009
4500074082;30;30.12.2024;19.12.2024;Yes;B26658;D40306;42497313;C701000;Y009
4500074082;10;30.12.2024;19.12.2024;Yes;B26658;D40306;42497313;C506500;Y009
4500074082;40;30.12.2024;19.12.2024;Yes;B26658;D40306;42497313;C701000;Y009
4500074082;50;30.12.2024;19.12.2024;Yes;B26658;D40306;42497313;C421005;Y009
4500074082;20;30.12.2024;19.12.2024;Yes;B26658;D40306;42497313;C492005;Y009
4500091076;80;30.05.2025;30.05.2025;Yes;B26658;D40306;42497313;C506500;Y016
4500091076;70;30.05.2025;30.05.2025;Yes;B26658;D40306;42497313;C701000;Y016
4500091076;60;30.05.2025;30.05.2025;Yes;B26658;D40306;42497313;C503000;Y016
4500091076;50;30.05.2025;30.05.2025;Yes;B26658;D40306;42497313;C701000;Y016
4500091076;40;30.05.2025;30.05.2025;Yes;B26658;D40306;42497313;C701000;Y016
4500091076;30;30.05.2025;30.05.2025;Yes;B26658;D40306;42497313;C701000;Y016
4500091076;20;30.05.2025;30.05.2025;Yes;B26658;D40306;42497313;C701000;Y016
4500091076;10;30.05.2025;30.05.2025;Yes;B26658;D40306;42497313;C421005;Y016
4500085201;120;31.03.2025;27.03.2025;Yes;B26658;D40306;42497313;C506530;YEM3
4500085201;90;31.03.2025;27.03.2025;Yes;B26658;D40306;42497313;C506500;YEM3
4500085201;110;31.03.2025;27.03.2025;Yes;B26658;D40306;42497313;C480500;YEM3
4500085201;80;31.03.2025;27.03.2025;Yes;B26658;D40306;42497313;C421005;YEM3
4500085201;70;31.03.2025;27.03.2025;Yes;B26658;D40306;42497313;C480500;YEM3
4500085201;60;31.03.2025;27.03.2025;Yes;B26658;D40306;42497313;C662500;YEM3
4500085201;50;31.03.2025;27.03.2025;Yes;B26658;D40306;42497313;C701000;YEM3
4500085201;40;31.03.2025;27.03.2025;Yes;B26658;D40306;42497313;C701000;YEM3
4500085201;30;31.03.2025;27.03.2025;Yes;B26658;D40306;42497313;C480500;YEM3
4500085201;20;31.03.2025;27.03.2025;Yes;B26658;D40306;42497313;C490500;YEM3
4500085201;10;31.03.2025;27.03.2025;Yes;B26658;D40306;42497313;C421005;YEM3
4500085201;100;31.03.2025;27.03.2025;Yes;B26658;D40306;42497313;C506500;YEM3
4500066380;10;18.10.2024;;Yes;G26254;G26254;42497316;C412005;Y017
4500076486;10;31.01.2025;29.01.2025;No;B26651;M89400;42497316;C520505;Y016
4500091075;70;30.05.2025;30.05.2025;Yes;B26658;D40306;42497319;C421005;Y016
4500091075;60;30.05.2025;30.05.2025;Yes;B26658;D40306;42497319;C505015;Y016
4500091075;50;30.05.2025;30.05.2025;Yes;B26658;D40306;42497319;C505015;Y016
4500091075;40;30.05.2025;30.05.2025;Yes;B26658;D40306;42497319;C505015;Y016
4500091075;30;30.05.2025;30.05.2025;Yes;B26658;D40306;42497319;C505015;Y016
4500091075;20;30.05.2025;30.05.2025;Yes;B26658;D40306;42497319;C505015;Y016
4500091075;10;30.05.2025;30.05.2025;Yes;B26658;D40306;42497319;C505015;Y016
4500071229;20;29.11.2024;29.11.2024;Yes;B26658;D40306;42497319;C506530;Y009
4500071229;30;29.11.2024;29.11.2024;Yes;B26658;D40306;42497319;C506530;Y009
4500071229;10;29.11.2024;29.11.2024;Yes;B26658;D40306;42497319;C505015;Y009
4500088604;30;30.04.2025;30.04.2025;Yes;B26658;D40306;42497319;C506530;Y009
4500088604;20;30.04.2025;30.04.2025;Yes;B26658;D40306;42497319;C506530;Y009
4500088604;10;30.04.2025;30.04.2025;Yes;B26658;D40306;42497319;C506530;Y009
4500078744;20;31.01.2025;30.01.2025;Yes;B26658;D40306;42497319;C701000;YEM3
4500078744;10;31.01.2025;30.01.2025;Yes;B26658;D40306;42497319;C505015;YEM3
4500082022;10;28.02.2025;26.02.2025;Yes;B26658;D40306;42497320;C492005;Y017
4500082022;20;28.02.2025;26.02.2025;Yes;B26658;D40306;42497320;C492005;Y017
4500082022;30;28.02.2025;26.02.2025;Yes;B26658;D40306;42497320;C662500;Y017
4500082022;40;28.02.2025;26.02.2025;Yes;B26658;D40306;42497320;C492005;Y017
4500085481;20;31.03.2025;31.03.2025;Yes;B26658;D40306;42497320;C492005;Y009
4500085481;10;31.03.2025;31.03.2025;Yes;B26658;D40306;42497320;C651000;Y009
4500085481;30;31.03.2025;31.03.2025;Yes;B26658;D40306;42497320;C492005;Y009
4500072819;10;30.12.2024;16.12.2024;Yes;B26658;D40306;42497320;C492005;Y009
4500085478;10;31.03.2025;31.03.2025;Yes;B26658;D40306;42497324;C503510;Y009
4500085478;20;31.03.2025;31.03.2025;Yes;B26658;D40306;42497324;C503510;Y009
4500085478;30;31.03.2025;31.03.2025;Yes;B26658;D40306;42497324;C492005;Y009
4500085478;40;31.03.2025;31.03.2025;Yes;B26658;D40306;42497324;C492005;Y009
4500085478;50;31.03.2025;31.03.2025;Yes;B26658;D40306;42497324;C492005;Y009
4500085478;60;31.03.2025;31.03.2025;Yes;B26658;D40306;42497324;C300515;Y009
4500088309;50;30.04.2025;29.04.2025;Yes;B26658;D40306;42497324;C345000;Y009
4500088309;40;30.04.2025;29.04.2025;Yes;B26658;D40306;42497324;C345000;Y009
4500088309;30;30.04.2025;29.04.2025;Yes;B26658;D40306;42497324;C345000;Y009
4500088309;60;30.04.2025;29.04.2025;Yes;B26658;D40306;42497324;C662500;Y009
4500088309;20;30.04.2025;29.04.2025;Yes;B26658;D40306;42497324;C480500;Y009
4500088309;70;30.04.2025;29.04.2025;Yes;B26658;D40306;42497324;C505005;Y009
4500088309;10;30.04.2025;29.04.2025;Yes;B26658;D40306;42497324;C503510;Y009
4500071228;90;29.11.2024;29.11.2024;Yes;B26658;D40306;42497324;C503510;Y009
4500071228;80;29.11.2024;29.11.2024;Yes;B26658;D40306;42497324;C503510;Y009
4500071228;50;29.11.2024;29.11.2024;Yes;B26658;D40306;42497324;C506500;Y009
4500071228;40;29.11.2024;29.11.2024;Yes;B26658;D40306;42497324;C492005;Y009
4500071228;30;29.11.2024;29.11.2024;Yes;B26658;D40306;42497324;C506500;Y009
4500071228;20;29.11.2024;29.11.2024;Yes;B26658;D40306;42497324;C505005;Y009
4500071228;10;29.11.2024;29.11.2024;Yes;B26658;D40306;42497324;C505005;Y009
4500071228;70;29.11.2024;29.11.2024;Yes;B26658;D40306;42497324;C503510;Y009
4500071228;60;29.11.2024;29.11.2024;Yes;B26658;D40306;42497324;C651000;Y009
4500086179;10;11.04.2025;04.04.2025;No;B26651;D40306;42497332;C501015;Y016
4500093379;10;30.06.2025;;No;B26651;D40306;42497332;C501015;Y017
4500075767;30;31.01.2025;10.01.2025;Yes;B26658;D40306;42497334;C404000;Y009
4500075767;20;31.01.2025;10.01.2025;Yes;B26658;D40306;42497334;C404000;Y009
4500075767;10;31.01.2025;10.01.2025;Yes;B26658;D40306;42497334;C404000;Y009
4500085026;10;31.03.2025;27.03.2025;Yes;B26658;D40306;42497336;C492005;Y009
4500090042;10;23.05.2025;21.05.2025;Yes;B26658;D40306;42497336;C492005;Y009
4500073855;10;30.12.2024;19.12.2024;Yes;B26658;D40306;42497336;C492005;Y009
4500077454;10;30.01.2025;27.01.2025;Yes;B26658;D40306;42497336;C492005;Y009
4500080789;10;28.02.2025;19.02.2025;Yes;B26658;D40306;42497336;C492005;Y017
4500080162;10;10.02.2025;27.02.2025;No;A70476;M89400;42497340;C741000;Y016
4500072222;30;23.12.2024;12.12.2024;Yes;B26658;D40306;42497341;C530500;Y020
4500072222;20;23.12.2024;12.12.2024;Yes;B26658;D40306;42497341;C530500;Y020
4500072222;10;23.12.2024;12.12.2024;Yes;B26658;D40306;42497341;C530500;Y020
4500072222;70;23.12.2024;12.12.2024;Yes;B26658;D40306;42497341;C530500;Y020
4500072222;80;23.12.2024;12.12.2024;Yes;B26658;D40306;42497341;C530500;Y020
4500072222;40;23.12.2024;05.02.2025;Yes;B26658;D40306;42497341;C530500;Y020
4500072222;60;23.12.2024;12.12.2024;Yes;B26658;D40306;42497341;C505005;Y020
4500072222;50;23.12.2024;12.12.2024;Yes;B26658;D40306;42497341;C345015;Y020
4500078756;10;31.01.2025;30.01.2025;Yes;B26658;D40306;42497342;C506500;Y009
4500078746;10;31.01.2025;;No;B26658;D40306;42497342;C506500;YEM3
4500080153;10;31.12.2025;31.01.2025;No;A70476;M89400;42497343;C651500;Y016
4500088606;140;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C505010;Y009
4500088606;130;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500088606;110;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500088606;100;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C241005;Y009
4500088606;80;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500088606;90;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500088606;50;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C331500;Y009
4500088606;20;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500088606;10;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C404000;Y009
4500088606;40;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C331000;Y009
4500088606;70;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C331500;Y009
4500088606;60;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500088606;150;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500088606;120;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500088606;160;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500088606;30;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500088606;170;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500088606;180;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C300515;Y009
4500088606;190;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C331000;Y009
4500088606;200;30.04.2025;30.04.2025;Yes;B26651;D40306;42497344;C331000;Y009
4500093320;160;30.06.2025;;No;B26651;D40306;42497344;C300515;Y016
4500093320;150;30.06.2025;;No;B26651;D40306;42497344;C331500;Y016
4500093320;140;30.06.2025;;No;B26651;D40306;42497344;C505010;Y016
4500093320;130;30.06.2025;;No;B26651;D40306;42497344;C300515;Y016
4500093320;120;30.06.2025;;No;B26651;D40306;42497344;C300515;Y016
4500093320;110;30.06.2025;;No;B26651;D40306;42497344;C241005;Y016
4500093320;100;30.06.2025;;No;B26651;D40306;42497344;C300515;Y016
4500093320;90;30.06.2025;;No;B26651;D40306;42497344;C331500;Y016
4500093320;80;30.06.2025;;No;B26651;D40306;42497344;C300515;Y016
4500093320;70;30.06.2025;;No;B26651;D40306;42497344;C331500;Y016
4500093320;60;30.06.2025;;No;B26651;D40306;42497344;C331000;Y016
4500093320;50;30.06.2025;;No;B26651;D40306;42497344;C300515;Y016
4500093320;40;30.06.2025;;No;B26651;D40306;42497344;C300515;Y016
4500093320;30;30.06.2025;;No;B26651;D40306;42497344;C331500;Y016
4500093320;20;30.06.2025;;No;B26651;D40306;42497344;C241005;Y016
4500093320;10;30.06.2025;;No;B26651;D40306;42497344;C300515;Y016
4500071094;50;29.11.2024;26.11.2024;Yes;B26651;M89400;42497344;C300515;Y016
4500071094;10;29.11.2024;26.11.2024;Yes;B26651;M89400;42497344;C810500;Y016
4500071094;20;29.11.2024;26.11.2024;Yes;B26651;M89400;42497344;C810500;Y016
4500071094;30;29.11.2024;26.11.2024;Yes;B26651;M89400;42497344;C331500;Y016
4500071094;80;29.11.2024;26.11.2024;Yes;B26651;M89400;42497344;C331500;Y016
4500071094;60;29.11.2024;26.11.2024;Yes;B26651;M89400;42497344;C300515;Y016
4500071094;70;29.11.2024;26.11.2024;Yes;B26651;M89400;42497344;C331500;Y016
4500071094;40;29.11.2024;26.11.2024;Yes;B26651;M89400;42497344;C331500;Y016
4500068990;10;31.10.2024;30.10.2024;Yes;B26651;M89400;42497344;C500520;Y016
4500082018;90;28.02.2025;24.02.2025;Yes;B26651;D40306;42497344;C331500;Y017
4500082018;80;28.02.2025;24.02.2025;Yes;B26651;D40306;42497344;C331500;Y017
4500082018;60;28.02.2025;24.02.2025;Yes;B26651;D40306;42497344;C241005;Y017
4500082018;50;28.02.2025;24.02.2025;Yes;B26651;D40306;42497344;C331000;Y017
4500082018;40;28.02.2025;24.02.2025;Yes;B26651;D40306;42497344;C331500;Y017
4500082018;30;28.02.2025;24.02.2025;Yes;B26651;D40306;42497344;C300515;Y017
4500082018;10;28.02.2025;24.02.2025;Yes;B26651;D40306;42497344;C241005;Y017
4500082018;20;28.02.2025;24.02.2025;Yes;B26651;D40306;42497344;C331500;Y017
4500082018;70;28.02.2025;24.02.2025;Yes;B26651;D40306;42497344;C331500;Y017
4500073772;80;20.12.2024;17.12.2024;Yes;B26651;M89400;42497344;C300515;Y016
4500073772;70;20.12.2024;17.12.2024;Yes;B26651;M89400;42497344;C300515;Y016
